629900,48000,82000,425000,449000,125000,18500,229000,70000,225000
4900000,38000,49900,199900,450000,95900,65600,125000,99900,70500
399899,235000,22750,59900,725000,29500,79900,274900,395000,34900
250000,139000,519900,125000,182500,1700000,130000,725000,119000,90950
500000,395000,320000,54500,14900,224900,119900,91100,59900,85000
270000,399990,119900,714900,269000,129900,279000,49900,69900,209000
44900,229900,414900,125000,330000,955000,349900,799000,55000,235000
117900,79900,2295000,1099000,529000,250000,84900,1450000,26803,224175
349000,224900,1450000,249000,339000,429900,335000,110000,129000,235000
65000,99900,49900,589000,5000,169900,2695000,49900,160000,50000
9000,65000,175000,234900,639000,209000,204000,449900,300000,1050000
419000,109900,29999,479750,229000,34900,207999,299000,119900,565000
115000,145000,123692,189900,399900,129900,790000,1600000,59000,1685000
192000,424500,500000,235000,459000,70000,157593,109000,425000,149900
129000,189900,174900,369000,80000,195000,625900,199900,525000,1079000
349500,147900,825000,135000,360000,79900,220000,167900,99900,1019000
275000,22660,169000,448000,309000,3000000,125000,365000,199000,54900
214900,266000,209900,675000,42300,134900,1998000,150000,109900,67999
159900,240000,279000,214900,74900,575000,939000,140000,218000,124900
43920,259000,453000,2550000,379700,559900,2495000,134900,200000,132900
54900,297500,49900,399900,219900,268900,69900,89900,7850000,469000
198000,60000,19900,75000,329000,147900,209900,665000,309900,1250000
299900,197000,89000,435000,169900,354972,480000,100000,37900,70000
89900,51000,399000,105000,1000,125000,150000,249900,299999,549000
25000,69900,194250,400000,79000,300000,45900,235000,31000,329900
950000,319000,699000,22000,259000,24900,28000,699900,120000,195000
265000,370000,999900,28000,465000,715000,274900,189900,239000,339900
749000,205000,49900,129900,75000,249900,145000,5900000,278000,364950
389000,62500,29900,194250,259000,99900,339000,419000,229900,424000
235000,65000,54900,99900,24000,16900,799900,299000,220000,299900
625000,40000,359000,44900,269000,370000,82000,2199000,198000,269999
65000,399899,32000,414900,229000,349900,2700000,779900,296500,179000
474900,225000,399000,2750000,499900,43900,225000,369900,745000,209900
359000,2700000,1575000,319000,2995000,249900,588000,189000,499000,635000
21400,179000,998000,765000,385000,525000,764900,469900,35000,1795000
469000,105000,479000,190000,159900,835000,214900,110000,79900,169000
99900,300000,149900,39000,199900,2199000,135000,218000,169000,3295000
69900,589770,69900,160000,349000,39900,201900,25000,929000,229900
239900,39900,79900,399900,249000,565000,2695000,179000,729000,499000
59900,5000,182000,24000,10500,84900,139000,300000,225000,4840156
35000,449000,299000,224900,99000,289900,99500,130000,139900,395000
449000,81000,350000,554900,160000,49900,235000,14900,1492727,79000
719000,469000,369000,2480000,75000,239000,1950000,17000,195000,119000
149900,240000,169900,79000,90000,529000,114900,218900,89900,45000
848800,29900,327000,215000,1399000,219900,59000,219000,29900,18900
50000,160000,790000,249000,99998,45000,120000,31900,440000,269900
100000,259000,234900,425000,419000,169000,12900,1079000,489000,173900
5000,299900,549900,45000,109900,32000000,345000,99900,350000,69900
439900,279000,114000,224900,18000,45000,1699000,199500,15000,149650
114600,1295000,1632,225000,39900,259900,40000,444500,254000,3745000
499900,385000,169000,100000,314900,99500,459000,39900,49000,230000
10000,20000,324900,3745000,1075000,225000,225000,439000,145000,25000
249900,1079000,30000,649900,189000,439000,104900,1099900,379900,189000
425000,674000,89900,4600000,249900,580000,2550000,554900,147900,349000
60000,89900,179000,249900,269900,179900,18000,60900,824900,116000
799000,574900,419000,109000,42000,33000,53900,362000,2250000,405000
550000,40000,19900,259900,49999,130000,116900,164900,849000,149900
29000,77000,237900,139900,319000,46000,2480000,239900,135000,105000
459000,69900,287900,198000,259900,2710,649900,18000,289500,162000
275000,575000,179900,225900,1275000,1850000,52000,637000,129900,210000
490000,263500,325000,479900,80000,17900,79500,800000,189500,16500
147900,399900,218000,4000,249900,150000,449000,18000,95000,2754000
76000,475000,669000,320000,187500,425000,449900,150000,299900,40000
455000,159900,225000,1189000,399000,825000,265000,459900,214900,309900
85000,599000,75000,21000,109000,89900,599000,164900,1749000,309900
599900,249000,229900,149900,279000,2250000,275000,21900,339900,49900
74900,230000,598000,136000,15000,1150800,156900,19500,24900,450000
1850000,90000,329900,399000,32000,649000,415000,294900,349900,20000
315000,152900,105000,169900,630000,399900,399900,119000,4995000,139900
579900,299000,145000,229900,139900,100000,109000,309900,289900,229000
24000,399000,79900,145000,22000,164900,109900,40000,585000,80000
1249000,149900,145000,380000,167000,1050,499900,87025,879000,357000
98700,559000,430000,249000,156000,429900,699900,169000,750000,349900
609000,99900,499000,56000,599000,5495000,111000,649000,67000,107910
259900,389000,59999,499900,375000,89900,565000,1550000,324900,170000
182000,399000,234000,869000,589900,249000,159000,380000,230000,74000
69000,169900,373000,699900,1050,155000,15000,169000,409000,134900
129900,279000,349900,275000,99900,155900,199900,34500,6800,12900
65000,469000,130000,474900,237900,41000,149000,100000,20190,199000
81900,212000,46000,29000,49088,21580,159000,67000,225000,124900
449000,1299995,82900,115000,31500,229500,540000,340000,252000,399000
55000,149000,259000,649000,420000,2679000,485000,225000,425000,49900
519000,170000,189500,259900,15900,357500,69990,309000,1150000,174900
99900,465000,369000,110000,229000,179000,459900,189900,529000,1699000
354900,144900,54900,23900,229000,179000,349999,449995,19999,45900
95000,199000,149900,69900,79500,260000,355000,170000,85000,425000
279800,99000,219000,950000,1100000,185000,24900,310000,95000,1795000
79900,219000,239900,107500,179900,385000,99900,70000,675000,99000
275000,160000,369000,459900,1590000,299900,169500,65000,12000,239900
17500,319900,199900,519000,189900,2995000,310000,87600,529900,205000
649000,249900,79500,169900,175000,214000,269900,15000,249500,49900
275000,169000,680000,1100000,519000,114700,25000,325000,89900,145000
100000,29999,249000,88888,364900,230000,299900,149900,35000,49900
16000,114900,485000,294900,475000,999000,199000,549000,299000,164900
175000,25000,39900,195000,197000,299900,16500,125000,955000,1150000
274000,370000,45900,229900,29900,84900,55000,189900,99000,194900
159900,99900,295000,54900,275000,399000,13550,3490000,1299995,4195000
205000,115765,274900,90000,379000,60000,60000,74000,125000,189000
499900,1995000,164900,285000,249900,3250000,82000,68000,3250000,49900
24900,1600000,449000,273000,154900,18000,2995000,379900,1285000,549500
237000,29900,219900,85000,179900,315000,159000,850000,182900,51000
164888,449900,12000,299900,25000,20000,169900,349000,339900,59900
1500000,19900,75000,139900,149900,99900,329900,86900,22000,260000
62500,13000,249900,609000,134500,728000,2199950,384900,49000,371000
25000,574900,519900,19900,229000,59900,495000,4499000,435000,199900
39900,2249000,25000,5000,59900,139000,475000,139900,2695000,29000
94500,199000,70000,50000,90000,315000,220000,69900,2100000,779000
159900,115900,35000,224900,249900,99999,879000,659900,959000,225000
165000,289000,299900,40000,549000,330000,74900,454900,599000,225000
199900,649000,142000,309000,659000,50000,129000,450000,369000,275000
34900,299950,224800,279000,49000,169000,69900,640000,65651,2900000
575000,144900,289000,152500,99900,1000000,225000,1999999,124500,389000
109900,144900,329000,39900,195000,299000,420000,29900,374900,925000
29000,270000,105000,429000,719900,189000,220500,274900,479900,1099900
415000,157500,95900,475000,149000,25000,21900,299000,240000,70000
950000,459900,87500,995000,768000,65000,55000,379700,59999,259900
29900,109000,259000,25000,52900,194250,169900,270000,775000,22000
54900,450000,399000,310000,48000,90000,575000,103000,228900,149000
90000,235000,159000,13900,129000,59000,39500,119000,87025,128900
160000,120000,48000,389888,290000,799900,560000,265000,89000,39900
850000,99900,229900,165000,29000,14900,359000,650000,239000,149000
59000,229000,349000,2149999,66000,89900,1999000,289000,73000,175000
3395000,297000,549900,330000,49900,1375000,441000,779900,439000,250000
250000,339000,199000,249900,89900,175000,54900,85000,449000,169900
40000,219900,249000,121000,84900,21000,124900,475000,479900,99900
219000,524000,229900,18750000,1650000,65000,144900,295000,29000,264000
400000,145000,15000,499900,751000,39900,269000,219900,295000,1149000
295000,229000,223500,1400000,474000,309900,84900,599000,239900,199000
80000,565000,650000,399000,149000,299900,265000,324900,149000,35500
150000,19900,349900,210000,205000,49900,745000,24999,289900,2399000
15000,279000,230000,189000,55000,40000,41500,775000,129900,2400000
299000,1795000,106900,369900,22000,1800000,224000,15000,200000,849000
198888,408400,629000,259000,174500,1049000,99900,76900,289900,234900
640000,28500,184000,15900,99000,20000,439900,8500,179000,22400
216900,1299999,749900,269900,173900,79900,340000,250000,3600000,615000
199900,385000,12900,660000,250000,79900,5700000,349900,59900,85000
399900,19500,499900,299900,21900,565000,149000,199000,210000,1250000
949900,190000,109900,560000,59900,180000,22900,599000,89000,410000
119999,224900,120000,79500,31000,204000,209000,829000,114900,624500
798500,399999,625000,1079000,49000,199900,79000,55000,420000,169900
259900,129900,28000,264999,229800,598000,148900,285000,875000,449000
265000,660000,349000,169900,149900,299900,20000,949000,299900,459900
334900,499000,1300000,149900,1365000,419000,31999,259000,399000,289900
65000,15000,299900,189999,89900,195000,474900,85000,37120,189900
269000,649000,113000,244900,54900,23272,849000,10000,114900,161900
269000,40000,424000,25000,449000,315000,359900,439000,2895000,18000
439000,78900,309000,199000,255000,49900,315000,60000,69000,154900
325000,104900,284900,74900,199900,599000,209500,134900,72000,396000
475000,59900,140000,70000,329800,79900,199000,22000,32900,82500
91000,174900,29900,84900,499900,30000,199900,459000,16900,120000
629000,198000,199900,329900,449000,199000,439000,24900,359000,224900
749900,189900,239000,34900,270000,790000,999900,189000,120000,180000
59900,114900,164900,649900,1492727,159000,1100000,109900,309000,5000
65000,140000,649000,314900,150000,99000,124500,1100,349000,140000
189000,575000,675000,276900,689900,449900,32000000,42600,19900,310000
700000,152500,199500,799900,459000,169000,340000,35500,279000,859000
459900,199900,140000,399000,115000,999900,90000,240000,78900,39000
179000,89900,39900,129900,309000,65000,179900,124900,96400,149900
235000,399900,279000,40000,299000,120000,94500,499000,79900,174900
429900,22000,1500000,57900,150900,405000,24999,215000,24900,69900
699000,245000,20000,975000,25000,145000,28000,179900,130000,453400
55000,135000,34900,160000,699000,149000,565000,289500,167500,519000
179900,45000,29900,230000,240000,27800,292500,539900,195000,119900
165000,249000,149000,215000,85000,139000,259999,20000,324900,449000
39000,274900,279000,144999,267400,15500,199999,399990,515000,81000
2199950,75000,229000,475000,749000,377500,115000,74900,15000,575000
29900,20000,55000,25000,274900,94900,69900,299000,274900,550000
354000,189000,194900,629900,50000,7900,124999,1699000,40000,369000
239900,194000,126900,469000,149900,223500,275000,196900,750000,2199975
119900,25000,19900,47900,2995000,187500,254900,170000,150000,829900
132500,22000,89900,70000,149000,185000,96000,649000,90000,19900
444500,146500,289000,1095000,140000,769000,274000,60000,79900,19999
49900,20361,339999,15000,149000,1499900,749000,49900,525000,295000
3000000,239000,1749000,264900,110000,234900,52771,324900,189000,119900
50000,20000,52000,119000,275000,385000,240000,95000,589000,150000
1550000,650000,21850,539900,139900,194000,68000,999999,895000,399000
469900,135000,529000,211000,499900,175000,130000,269900,1250000,329900
1650000,1199900,599000,169900,174900,250000,354500,285000,18000,450000
389000,87200,199900,1900000,270000,219900,249900,126600,297900,223500
335000,469000,80000,225000,100000,199000,420000,624900,18000,128000
169500,349900,489900,320000,152500,23000,117500,475000,300000,99900
359000,170000,385000,234900,389000,69900,130000,650000,37500,79000
225000,374900,69900,489000,749900,159900,675000,424900,119500,89900
2600,76900,8500,24900,50220,2700000,34900,79000,7850000,459000
3250000,1499000,1650000,89900,14900,190000,40000,110000,225000,441000
2995000,324900,46000,210000,1299000,205000,93000,210000,100000,59900
115900,79000,249900,449965,549900,299900,164500,242666,209000,417000
55000,40000,599000,1695000,149900,995000,29900,99500,299900,495000
212000,645000,314900,215000,599000,224900,229900,189900,98000,1285000
170000,529000,239000,499900,155000,625000,99500,349000,231901,12000
219000,125000,129900,379000,99000,7500,171000,17900,94500,999900
139900,449000,234900,419900,359900,215000,150000,599900,550000,50900
65000,319900,79900,379000,154000,756000,14500,389000,31900,98000
7000000,85000,67200,269000,449900,695000,555000,43920,98700,714900
169900,420000,515000,729000,859000,170000,20000,339000,640000,110000
159900,71000,75000,449900,695000,359000,599000,449000,2995000,169500
169900,19600,175000,299900,54900,354900,175000,25000,349500,225000
299000,167900,199000,120000,195000,295000,550000,174900,39900,170000
365000,79900,2995000,185000,415000,82000,419900,110000,99000,768000
85000,300000,450000,94900,105000,399000,125000,99900,199900,8500
325000,235000,180000,425000,529000,150000,219900,139900,745000,270000
119900,489900,35000,2150000,142500,439000,79900,39000,319900,89900
990900,219900,620000,119000,1575000,282500,229000,14900,70000,169900
105500,82900,875000,184900,79900,4750,800000,270000,514900,675000
495000,174900,319000,1950000,289999,229900,1285000,800000,44000,165000
23000,180000,2668000,1048000,165000,1800000,475000,274500,64900,1285000
698000,179000,10000000,255000,23888,185000,81900,399990,76300,999900
1499000,559000,419900,92900,399000,224000,415000,164900,399000,279000
70000,600000,375000,200000,5000,1875000,539900,330000,15000,2399900
169900,235000,52900,375000,49500,79000,2695000,160000,1200000,146500
126900,59900,126900,869000,99000,699000,339000,195000,699900,158400
20000,389000,48000,325000,115000,35000,499000,69900,160000,31500
44999,75000,79000,489000,175000,720000,675000,1165000,118000,464000
17500,320000,555000,175000,41900,159900,62900,399900,474900,160000
554900,3325000,669000,136000,625000,110000,259000,800000,299000,170000
90000,239900,224900,69900,325000,154900,169500,210000,65000,338000
160000,38000,159000,21000,139000,289000,369900,169000,990900,135000
259900,199900,62900,419000,265000,60000,125000,239000,225000,699000
359000,889000,399000,129900,435000,249000,1800000,135000,184400,3250000
85000,139900,240000,29900,165000,499000,1295000,144000,990000,1499900
649900,36000,375000,45999,169900,469000,12000,149900,1100000,62500
414000,135000,495000,175000,16000,209900,69900,29900,625000,69000
154900,65000,140000,424999,174900,239900,139000,518000,69900,95000
449500,319900,405000,574990,95000,219900,119900,59000,267000,899000
169900,75000,131900,25000,391000,220000,125000,49000,59900,145900
188000,55000,55000,41000,579000,89000,1000000,344750,252000,99000
105500,53900,49000,789000,89900,134900,202900,245000,549000,174999
77900,99900,2995000,49900,899900,249900,27500,127500,399000,285000
675000,5700000,385000,47100,609900,20000,1400,339000,54900,44000
36000,55170,475000,82000,60000,279000,275000,1150000,24900,57990
18000,29000,259000,185000,179000,440000,475000,169000,179000,575000
25000,159900,31000,421982,249900,175000,12500,169000,9900,279000
355000,19900,84900,1225000,43900,270000,1395000,223500,99999,68000
2425000,200000,1100000,299000,199000,399900,49900,439000,389900,70000
169000,662000,99700,310000,325000,999000,412000,1100000,129000,164900
89900,411627,189900,152500,335000,789000,689900,139900,271000,424500
170000,420000,385000,239000,29900,499000,79900,299000,1200000,149900
129000,889000,124900,414900,660000,460000,20000,549900,45900,300000
495000,30000,495000,224900,129900,105500,135000,749000,22000,995000
70000,157593,209900,279900,229900,549000,269900,73331,549000,1100000
19900,71900,90000,169900,1295000,3399000,160000,47900,32900,339900
224900,295000,719900,399000,939900,69900,259900,425000,125000,249900
549000,49900,699900,48000,50000,749899,39900,325000,22000,209900
254900,18500,249900,179900,169000,2195000,1100000,204000,399900,829000
25000,625000,850000,229900,5000,1750000,309000,129900,749000,199900
129900,90000,609000,299000,175000,420000,175000,45000,20000,499000
455000,39900,209000,169500,99500,398900,5000,1075000,449900,195000
549500,184900,159999,259900,199000,525000,76500,679000,459000,35300
17900,314900,89000,149000,40000,199900,89000,443500,3295000,165000
1495000,296640,299900,49000,224000,309900,775000,229900,70000,184000
130000,59900,2299000,109500,219000,134900,335500,525000,75000,399000
279000,139900,450000,44900,20000,43500,15000,22000,169900,715000
315000,489000,80000,1290000,2995000,169900,1299000,384000,33000,16900
69900,117500,289000,425000,92000,148000,1599000,90000,560000,225000
59000,349000,110000,42500,59989,389000,199000,453000,1325000,5700000
90000,399000,270000,19900,679888,565000,1450000,199900,28000,89900
599000,29000,20000,115000,425000,49900,74000,463000,264800,127500
55000,79000,520000,199900,100000,189900,275000,92500,779900,398900
99000,169900,405000,169900,430000,259900,1050000,57000,89900,524900
103500,459900,116000,140000,115900,369000,190000,259900,110000,235000
82500,269900,439900,279900,1299000,169900,375000,699900,150000,49000
54900,117900,1150000,159000,169900,499000,350000,1850770,119999,219000
310000,239900,229900,25000,159900,399000,109900,24900,89900,337500
205000,116000,38000,497000,19900,374900,275000,140000,299000,399900
45000,147900,469900,199900,309000,135000,279900,1300000,34900,349900
229900,175000,239900,169000,290000,99500,289000,126900,49000,228900
199000,68000,550000,364900,950000,299000,159900,695000,139900,280000
359000,117900,19900,48900,134900,110000,49900,750000,289000,139900
299000,99900,369000,169900,490000,194900,184900,90000,219900,134900
199900,465000,535000,139900,25000,199900,289900,369000,1999000,239900
699000,454900,297900,179000,239000,439900,229000,39900,365000,64000
55170,79000,289900,129000,725000,479000,310900,100000,159000,32000000
179000,479000,104900,284900,355000,459900,599000,750000,224900,155000
89900,369000,169900,129900,162000,800000,284900,565000,225000,158400
22000,149900,24900,75000,199900,103000,579000,149000,525000,649000
205000,330000,87500,129987,29000,14900,267500,549000,89000,699000
149000,100000,220000,655000,69900,399990,950000,80000,105900,669000
225900,92500,4995000,369000,345000,52771,63194,465000,149900,229000
249900,85000,575000,219000,139900,649900,246900,1450000,415000,29900
519000,224900,349900,196900,219000,124900,325000,549900,37250,130900
199900,294900,69900,165000,29000,339900,119000,67999,70900,329900
90000,495000,244900,174900,575000,389900,49900,319000,49900,142200
3895000,89900,86000,529000,350000,40000,1632,537000,415000,70000
138500,325000,134900,209900,20000,209500,135000,349000,84900,549000
107900,179000,12000,312500,90000,455000,15000,180000,119900,159900
1100000,339000,50000,279900,310000,925000,289000,239500,125000,70000
229000,40000,1450000,223500,159000,799900,121000,299999,12900,1225000
17900,30000,150000,69900,24900,335000,369900,49900,275000,178000
299900,364900,146987,14900,149000,65990,119000,5000,124900,320000
299000,2500000,179900,1900000,14900,197900,60000,649000,175000,14500
399000,160000,65000000,1295000,329000,224800,252000,149000,299000,240000
129900,225000,1350000,52900,99900,575000,74900,120000,150000,520000
262500,127500,2550000,489000,188000,37900,129000,262500,799000,134900
150000,119000,449965,117900,100000,1999000,250000,1318000,425000,949000
389000,109900,1750000,90000,169900,130000,169000,220000,1599000,45000
129900,200000,1999000,185000,1795000,429900,31500,234000,289900,415000
339000,550000,429900,999000,415000,729000,129900,75000,225000,115000
16000,87025,675000,230000,150000,58500,449900,2249000,135900,399000
149900,250000,295000,27500,7900000,310000,399000,169000,99000,289500
189900,459000,20000,429900,139900,275000,275000,469000,167900,389000
12500,359900,219900,16000,150000,259000,67999,189900,150900,80000
1650000,24900,454900,700000,39000,89900,239000,3000,49900,3999999
1728000,219950,135000,339000,1629000,335000,485000,29900,109900,75000
289000,155900,59900,39000,750000,209900,335000,159000,115000,565000
549900,2795000,55000,2200000,299900,124900,549000,274900,409000,799900
400000,299000,20000,45000,279000,78000,290000,49000,67900,329900
252000,5000,178000,89900,149000,649900,649900,324900,14900,260000
459999,136000,17900,299900,274900,399000,48500,625000,119900,25000
273000,399000,80900,13000,79900,485000,17900,629000,339900,22500
47900,25000,2750000,129900,157000,599000,30000,45000,519000,134900
639000,259000,89900,25000,35000,150000,235000,549900,1795000,64777
174900,395000,170000,327000,296000,1595000,119900,79900,159900,759000
42500,469000,199900,98500,135000,289900,289000,24900,1345000,629900
449900,99900,164900,4374000,69900,449000,149000,1999000,750000,279900
379000,575000,14900,115000,189500,137000,699000,18000,50000,215000
148900,895000,124900,190000,79000,204900,3450000,17000,25000,89000
184900,350000,765000,236000,29000,295000,39900,54000,265000,25000
750000,249900,60800,49900,59900,899000,85000,334900,154900,299000
649000,75000,99000,275000,181900,89900,229000,50000,339900,242666
1290000,54900,59900,294500,3300000,71000,139900,249900,14900,349000
185000,244000,18000,29900,169900,370000,729000,398000,67000,119000
499900,215000,1160000,149000,20000,185500,174900,1350000,24900,299900
124900,14900,46350,210000,66500,379000,5000,220000,399000,599000
126900,94900,120000,359000,1750000,369000,399000,38000,305000,1250000
369000,37000,207500,142900,429000,164900,299900,119500,425000,625000
499900,299900,205800,265000,849000,249000,284900,38000,373000,70000
59900,84900,55900,760000,263900,437000,65000,1695000,80000,389900
110000,19900,219000,350000,420000,319900,219000,314900,230000,175000
625000,380000,785000,240000,229000,89900,40000,30000,282500,75000
1029000,269000,230000,159000,280000,117900,899000,624900,120000,99900
89900,279000,23000,379900,325000,55000,85900,149000,229000,60000
800000,600000,575000,172000,159900,74900,28000,374000,82000,109900
120000,745000,219900,99900,197000,650000,72000,110000,1665000,237000
1075000,549000,289000,134900,729000,20000,2950000,20000,349000,635000
285000,1695000,282500,69000,729000,249900,365000,149900,145000,489900
189900,155000,650000,1497000,33000,55000,259900,55000,629000,117900
320000,599900,519900,185000,359000,549500,65000,224000,85000,289000
415000,174900,539000,29900,134900,1275000,69450,658000,111900,1875000
49000,75000,1800000,335000,274900,429900,260000,1499000,2450000,124900
239900,65000,45500,998900,11500,424900,179500,1475000,365000,625000
365000,599000,43920,74900,1998000,305000,175900,215000,798500,239000
235000,374000,269900,26000,475000,296000,565000,689900,190000,2200000
229500,293900,159900,490000,80000,55000,369000,19999,359900,175000
175000,489900,139000,47999,115000,289900,479000,3250000,16200,330000
70900,115000,3999000,786000,259000,675000,599000,21900,150000,75000
189900,25000,210000,339000,49900,249900,32500,159500,299900,1900000
310900,129900,39900,2495000,29900,299000,959000,24900,275000,374999
249500,419000,130000,34900,490000,179000,759000,32900,1085000,209000
499900,124900,3499000,177500,515900,371000,229900,90000,79900,19600
137900,929000,49900,189500,80000,319900,249900,399000,135000,575000
248500,121000,1100000,300000,340000,160000,114900,76300,15450,129900
29000,250000,126900,419000,114898,549000,975000,169000,269900,699900
139900,24999,285000,40000,149900,179900,674000,170000,212000,25000
18500,199900,137900,569000,600000,69900,539000,84900,23900,229900
169900,325000,119900,350000,35500,13000,469900,310000,135000,1100000
135000,219000,419000,4600000,325000,199900,109500,450000,145000,284900
139900,59900,14900,59000,825000,237900,725000,1079000,597000,59900
335000,1395000,37500,67200,499000,289950,365000,225000,241900,24900
339900,175000,260000,137000,559650,149000,224900,130000,124500,675000
225000,327000,69900,650000,109900,179900,1500000,475000,319900,249900
239000,759000,15000,82000,275000,115000,104900,400000,199000,299900
37500,99500,219900,178900,424900,18000,314900,249900,749900,149900
1250000,110000,20000,1190000,130000,220000,105000,142500,84900,399500
145000,789000,133900,799000,279000,99900,219000,99000,159900,312500
379000,124900,69500,169500,289000,99000,619000,1395000,111900,29900
75000,3443052,17000,449900,99900,23000,2750000,164900,99000,70000
18000,164900,1165000,145000,510000,5000,999000,154900,225000,39900
159900,569000,475000,267000,159000,199000,29500,114900,164900,419900
1100000,529000,259900,39000,115000,1322000,310000,392500,224900,579000
850000,425000,219000,279900,17000,295000,325000,7000000,115000,180000
85000,699900,16000,135000,22250,13000,549500,31999,260000,489000
130000,39900,40000,55000,63000,4000,100000,369000,249000,364900
499000,90000,699900,27500,164900,21400,74900,48000,53719,5100000
224900,649000,329500,180000,192000,49900,799000,464000,90000,279000
305000,449000,189000,2395000,91000,249900,19000,180000,33000,289900
350000,179500,154900,799900,119900,849900,205900,49900,139900,589000
192000,4790000,262500,349900,95000,329900,99000,339000,40000,25000
675000,925000,499900,84900,19500,169000,319000,42000,169900,129900
1250000,114900,89900,1245000,499900,344900,60000,39900,365000,165000
190000,999000,259900,49900,649900,18900,34500,349000,329000,524000
199900,69000,550000,90000,24000,107900,115000,750000,189900,1202000
16000,1998000,79900,224500,290000,19900,1535000,104900,219000,88385
98000,429900,525000,76000,229000,279000,39000,299000,129000,200000
179900,359000,659000,269000,439900,2750000,45000,179900,249900,159000
5000,89900,114000,1150000,89900,1795000,115000,425000,25000,169900
134900,34900,223900,115000,150000,40000,139000,990000,1295000,3295000
20361,91987,3295000,115000,439000,194000,337500,1350000,31900,60000
274999,177900,50000,299900,424900,269900,689900,999000,45000,223500
299900,2995000,239000,29900,129900,449900,249900,799999,234500,319999
179900,37000,449900,359900,294500,849999,97000,74900,17000,82250
439900,65000,250000,159900,289000,134500,799900,3000000,129900,160000
459000,150000,5000,899000,159000,550000,399900,124900,99500,19600
260000,122000,164900,84777,64900,415000,224900,799000,149000,1650000
314900,29500,248516,599900,229000,31400,220500,950000,230000,349900
1799000,94900,19600,85000,39900,4000,39900,59900,156900,549500
219500,279000,55000,69900,189500,155000,1075000,400000,1149000,49900
1999000,28000,1149000,229000,87025,129900,199900,139000,210000,69900
579900,3000000,25000,631000,174000,229900,849900,82000,117000,225000
12900,174900,80000,169000,249000,70000,85000,55620,38000,269999
185000,649000,229000,290000,199000,449900,424900,39900,67999,390000
19900,249000,159900,65000,119900,650000,524900,135000,149900,29500
419900,134000,81000,275000,299900,49900,399000,284900,22000,450000
269000,429000,159900,129000,299000,249000,239000,44900,55000,339000
149000,192000,175000,18900,319000,425000,265000,75000,26000,49900
239000,39000,375000,1099000,850000,240000,829000,279000,499000,175000
229000,399000,115000,675000,200000,369000,185000,379900,1125000,399000
540000,409000,479000,265000,299000,63900,90000,215000,39500,269900
179000,409000,750000,275000,59000,330000,203900,129000,799000,399900
379000,74000,140000,329000,198000,59999,324900,45000,99900,529900
469900,12000,104900,234900,142000,199900,99000,17500,174000,18900
399000,179000,50000,299000,659000,1050,179000,245000,329000,49000
469900,240000,42600,619000,182900,145000,61139,299900,264000,114600
249500,74900,130000,1049000,365000,249900,219900,30000,225000,325000
209000,369900,29900,229000,290000,65000,250000,99900,545000,179000
95000,650000,49000,1550000,79000,599000,69900,259000,389000,764900
2590000,74000,52900,349900,489000,80000,189900,145000,22900,3000
270000,519900,18000,100000,69990,888000,2750000,649900,824900,89900
305000,124900,67200,239000,478900,189000,49000,665000,245000,13350
515000,120000,239900,124900,126900,359900,89000,1800000,129900,175000
195000,87900,48000,175000,125000,284900,44900,165000,259900,699000
145000,3490000,185000,939900,145000,514000,124500,160000,900000,450000
70000,139900,3999999,345000,128000,79900,299000,35000,107900,227000
285000,109900,459900,54500,279000,429000,124900,399000,1625000,145000
279000,2650000,67900,169900,199900,146500,39900,179015,145000,489000
99000,925000,320000,259900,27000,65000,279000,45720,279900,60000
120000,150000,414000,184900,615000,86900,429900,79900,998000,249900
150000,33000,312500,164500,419900,324900,89900,69900,290000,224900
639000,70000,799000,18000,24000,354900,650000,499000,299900,199000
629900,48000,2032000,549000,219000,24900,97900,1800000,274900,54000
255000,1100000,899000,14900,99500,159900,59000,309900,44000,58730
282500,364000,929000,42500,248900,84600,159900,1439000,84900,175000
479750,134900,39000,685000,12000,162500,1650000,55000,369000,10500
349900,479000,294900,20000,259000,159000,699000,219900,59900,1029000
39900,239900,99000,1690000,169000,299000,105000,49900,670000,29900
499000,259000,119900,18000,219000,63900,38000,225000,199000,57000
5000,209000,189000,17900,210000,128500,220000,699900,50000,209000
249900,1150000,449995,259900,249000,489000,1325000,459000,469000,100000
284900,595000,145000,349000,84000,129900,85000,275000,75000,295000
2950000,69900,195000,269000,152500,469000,124900,167500,14900,3000
2250000,759000,350000,4200000,219000,399000,39900,149000,184900,50000
99000,43900,27500,214900,399900,52900,99900,449000,249900,40000
455000,235000,164900,295000,199900,2650000,19999,370800,1665000,319000
750000,39900,649000,99900,134999,3495000,179000,252000,249900,18000
309900,75000,719900,165000,184400,300000,224000,85000,20190,158400
180000,229900,115000,399900,324900,259000,174000,380000,99900,58730
39000,229900,120000,144900,120000,149900,1728000,249000,175000,34900
550000,14500,237000,349900,99000,129900,165000,28000,259900,1385000
25000,2899000,145000,429900,144900,79000,105000,149000,274900,49000
59900,35000,145000,299000,54500,365000,99900,2649000,149900,89000
54900,39900,19500,469900,13500,20000,169000,17500,195000,279900
290000,94900,59900,339900,324900,156000,399000,186500,99900,169000
53900,600000,152475,121000,125000,15000,529000,55000,229000,77000
398000,164900,280000,225000,319900,179000,219900,315000,192000,325000
449000,339900,126900,1590000,18000,619000,130000,175000,749000,33600
599000,729000,35500,254900,1299000,149900,218800,150000,60000,207500
